,Title,Views,Channel,Comment Count,Likes,Dislikes,Tags,Favourite Count,Video ID
54,Hurricane Dolly on Esperanza,214,mysiek100,0,1,0,"['Hurricane', 'Dolly', 'on', 'Esperanza']",0,-TZ_ZVoVWUc
374,Day After Hurricane Dolly #5 7-24-08 - Harlingen TX  Roldog,212,SofaKingTarded,0,0,0,"['Hurricane', 'Dolly', 'Harlingen', 'Texas', 'TX', 'July', '24', '2008', 'Roldog', 'Sofa', 'King', 'Tarded', 'SofaKingTarded']",0,XIoYOSsXHs4
293,cnn i report hurricane dolly,210,jjman987,0,1,0,"['hurricane', 'wind', 'rain', 'dolly', 'weather', 'cnn', 'Ireport', 'extreme']",0,iVc_KsYwYIY
113,Hurricane Dolly SPI,209,fridamac,0,0,0,"['Hurricane', 'Dolly']",0,zBQSdQ0OD5U
451,hurricane dolly,208,gracieg7813,0,0,0,"['ray', 'bein', 'wanna', 'be']",0,PsNCbE8iQro
115,hurricane dolly,208,cdomingo99,0,1,0,['dolly'],0,KZxmWbWC_yI
93,hurricane dolly winds in mcallen,208,mommy926927,0,1,0,"['hurricane', 'dolly']",0,yj66JLn56B4
195,Hurricane Dolly in 4 Dimensions,205,StormInterrogator,0,1,1,"['Hurricane', 'Dolly', 'Texas', 'Rain', 'Wind', 'Tropical', 'Depression', 'Storm', 'Radar', 'Animation']",0,KmgB6wst_QQ
196,"Hurricane Dolly approaches South Padre Island, Tx",204,TheJammaNetwork,0,0,0,"['Weather', 'awesome', 'water', 'storm', 'hurricane', 'texas', 'dolly', 'beach', 'beautiful', 'nature', 'ocean', 'news', 'jamma', 'jen', 'south', 'padre', 'island', 'kgbt4']",0,I0BuVrtDcp8
74,"HURRICANE DOLLY - BROWNSVILLE, TEXAS 2",202,camillamontoya,0,1,0,"['hurricane', 'dolly', 'storm', 'brownsville', 'texas']",0,3UD0I_vf9og
34,hurricane dolly again,199,debbiewhite78550,0,2,0,['hurricane'],0,F3fpKha9av0
79,Hurricane Dolly 2 ~just sit this one out,196,OpheliaRevisited,0,2,0,"['hurricane', 'dolly', 'south', 'padre', 'island', 'texas', 'robin', 'trower', 'time', 'vortex', 'wind', 'rain', 'rolling', 'stone', 'blues', 'nature']",0,bpmZgZ_hI0Q
22,Aftermath of Hurricane Dolly,194,UnbelivableFootage,0,1,0,"['Aftermath', 'of', 'Hurricane', 'Dolly']",0,C9jAIr5EfN8
376,Day After Hurricane Dolly #2  7-24-08 - Harlingen TX  Roldog,193,SofaKingTarded,0,0,0,"['Hurricane', 'Dolly', 'Harlingen', 'Texas', 'TX', 'July', '24', '2008', 'Roldog', 'Sofa', 'King', 'Tarded', 'SofaKingTarded']",0,0fd3-zvlFRA
273,Driving in Hurricane Dolly part 2,192,eg3573,1,0,0,"['Hurricane', 'Dolly']",0,ji93r1cuApo
13,Hurricane Dolly 2008 Radar & Satt.,191,moviemagg,0,1,0,"['Hurricanes', 'Hurricane Dolly 2008']",0,scsqrJo7oGw
