,Title,Views,Channel,Comment Count,Likes,Dislikes,Tags,Favourite Count,Video ID
350,hurricane at south china sea,63597,liezel1217,3,14,10,"['hurricane', 'waves', 'south', 'china', 'sea']",0,RDeHyXvzOjU
14,Cancun beaches after Wilma Hurricane,62301,Yates Cancun Riviera Maya Boats rentals,8,13,4,"['Cancun', 'Beaches', 'Wilma', 'Hurricane']",0,X5MshRhvnvs
325,"Hurricane KATRINA - Miami, Florida - August 25, 2005",60849,Tropmet | Storm Chasing,40,86,9,"['Hurricane', 'Katrina', 'Severe', 'Weather', 'Storms', 'Tropical', 'Cyclone', 'Miami', 'Florida', 'Hurricanes', '2005', 'Extreme', 'Wind', 'Disaster']",0,3x4HlF28boQ
38,A view from the Hurricane Wilma on a boat,55253,Colin Michaels,1,12,5,"['Hurricane', 'wilma', 'boat', 'storm', 'movie', 'Stuart', 'florida', 'waves', 'danger', 'crazy', 'insane']",0,oc8eNA9EQ0s
82,Carnival Cruise Fascination During Hurricane Wilma Oct 2005,54477,Franco Marcantonio,10,14,3,"['carnival', 'cruise', 'ship', 'fascination', 'hurricane']",0,H6kj-k7p1V0
248,The Formation of a Hurricane,52457,GUABLOGG,20,30,7,"['hurricane', 'satelite', 'images', 'storm', 'rain', 'huracan', 'guatemala', 'clima', 'weather', 'klima', 'orkan', 'guablogg', 'nakil', 'disaster', 'guatemalan']",0,IYNgD5qguLY
5,hurricane wilma surf,50144,codycody,27,52,8,"['gulf', 'coast', 'surf', 'wilma']",0,YmqvnvAw1AI
360,Hurricane Ivan Storm Surf,47755,John White,14,15,6,"['hurricane', 'surfing', 'cayman', 'big', 'wave', 'ivan', 'surf', 'surfboarding', 'extreme', 'waves', 'outdoors', 'typhoon']",0,kkmpq5Ti3Dg
85,Hurricane Wilma tears roof off condo in Miami Beach,46809,whodany,24,50,6,"['hurricane', 'wilma', 'miami', 'beach', 'florida', 'tear', 'roof', 'off', 'strong', 'wind', 'collins', 'lincoln', 'Storm', 'category 5', 'decoplage', 'georgian']",0,plaLPAR54vM
246,wilma huracan por PTV,46365,Paco Alzaga,7,24,6,"['huracan', 'wilma', 'octubre', '2005', 'cancun', 'quintana', 'roo', 'mexico', 'ptv', 'exxistencia', 'paco', 'alzaga']",0,x8mD_De-raQ
337,Hurricane ANDREW - Radar Loops,44189,Tropmet | Storm Chasing,29,42,4,"['Hurricane', 'Andrew', 'Severe', 'Weather', 'Storms', 'Tropical', 'Cyclone', 'Miami', 'Florida', 'Hurricanes', '1992', 'Disaster', 'Category', 'Five', 'Radar', 'Loops']",0,ZgoqyumbXLE
288,fernando lasalvia huracan wilma Parte1,43122,soloyo23,16,87,4,"['fernando', 'lasalvia', 'cqc', 'chile', 'huracan', 'wilma', 'cancun', 'mexico', 'mega']",0,1sQ_FmynoyQ
177,Hurrican Wilma October 2005 #2,37558,RICnSOBE,0,4,1,"['hurricane', 'miami', 'wilma', 'south', 'beach']",0,wWwPwV8r_7E
299,"Hurricane JEANNE - Port St.Lucie, FL - September 25, 2004",36732,Tropmet | Storm Chasing,27,64,14,"['Hurricane', 'Jeanne', 'Severe', 'Weather', 'Storms', 'Tropical', 'Cyclone', 'Typhoon', 'Florida', 'Hurricanes', '2004', 'Extreme', 'Wind', 'Meteorology']",0,J4PP0ZQqJZ8
302,"Hurricane JEANNE - Port St.Lucie, FL - September 25, 2004",36732,Tropmet | Storm Chasing,27,64,14,"['Hurricane', 'Jeanne', 'Severe', 'Weather', 'Storms', 'Tropical', 'Cyclone', 'Typhoon', 'Florida', 'Hurricanes', '2004', 'Extreme', 'Wind', 'Meteorology']",0,J4PP0ZQqJZ8
265,Segment #6  Hurricane clips 1984-2005,34543,canebeard,13,51,5,"['hurricane', 'footage', 'clips', 'wilma', 'katrina', 'rita', 'hugo', 'gilbert', 'erin', 'michelle', 'isabel', 'emily', 'lilly', 'dennis', 'bonnie', 'elena', 'charley']",0,FTAEDVKuzLE
258,Tracking the Hurricanes 2004: Part 1- Alex,34533,hurricanetrack,16,76,4,"['hurricane', 'storm', 'wind', 'alex', 'weather', 'outer', 'banks', 'hatteras', 'surge', '2004', 'north', 'carolina', 'chaser', 'mark', 'sudduth', 'jesse', 'bass', 'tornado', 'water']",0,5PNvPpKdgtg
334,Hurricane Katrina Storm Surge DVD,33958,Extreme Nature,10,54,6,"['Hurricane', 'Katrina', 'DVD', 'Storm', 'Surge', 'Mike', 'Theiss', 'Ultimate', 'Chase']",0,Sl8-dw27Z1Q
304,Hurricane Alberto,32127,Jerry Petree,10,32,7,"['Hurricane', 'Alberto']",0,tPlsK8lOZFI
154,Hurricane Wilma - During the eye,30811,sniffmytowel,9,9,13,"['hurrance', 'wilma', 'wind', 'rain', 'florida', 'storm', 'eye']",0,q_wqGKynC0Y
338,fernando lasalvia huracan wilma Parte2,29723,soloyo23,17,72,1,"['fernando', 'lasalvia', 'cqc', 'chile', 'huracan', 'wilma', 'cancun', 'mexico', 'mega']",0,cGNmgw_kb-0
1,Hurricane Wilma destroys a building in Downtown Miami,29719,propz2525,12,43,25,"['Hurricane', 'Wilma', 'Weather', 'Miami', 'Footage']",0,gMihlK862UY
201,"Hurricane Charlie at North Fort Myers, Florida",29710,HurricaneChaseExtrem,2,21,11,"['Hurricane', 'Charlie', 'severe', 'weather', 'wind', 'rain', 'category', 'five', 'hunters', 'storm', 'video', 'flooding', 'damage', 'flood', 'surge', 'new', 'rita', 'wilma']",0,6rXGHF0Y8qw
198,"Hurricane Charlie at North Fort Myers, Florida",29710,HurricaneChaseExtrem,2,21,11,"['Hurricane', 'Charlie', 'severe', 'weather', 'wind', 'rain', 'category', 'five', 'hunters', 'storm', 'video', 'flooding', 'damage', 'flood', 'surge', 'new', 'rita', 'wilma']",0,6rXGHF0Y8qw
91,Hurricane Wilma,29451,cmr16,17,22,2,"['Hurricane', 'Wilma', 'of', '2005']",0,trbel8g-Z90
335,Hurricane clips 1984-2005 Part 1 of 5,27813,canebeard,6,33,1,"['hurricane', 'footage', 'dvd', 'video', 'hurricanes', 'elena', 'charley', 'bertha', 'bonnie1986', 'bonnie1998']",0,MHUldKz6PDA
81,Hurricane Wilma - Making fun of newscasters during hurricanes [HXCM],27310,The Dro,28,50,26,"['Hurricane', 'Wilma', 'Hardcore', 'Mayhem', 'The', 'Dro', 'Laura', 'Sara', 'Strange', 'hardcore mayhem', 'hxcm', 'sara strange', 'laura mayhem', 'Hurricane Wilma', 'funny']",0,ES103DuEpMs
178,Huricane Wilma 2005,25826,Joseph,4,14,3,"['Huricane', 'Funny', 'weather']",0,Yj8sV1BOmDI
233,PigTV - PSP Paintball World Cup 2005 - Episode 2.3,25650,PigTVProducer,9,32,2,"['Paintball', 'World', 'Cup', 'PSP', 'PigTV', 'WARPIG', 'X-Ball']",0,jdk9FWWjwEo
124,"""Hurricane Wilma part 3""",24877,Guru Brujo,1,14,2,"['hurricane', 'wilma', 'huracan', 'storm', 'tormenta']",0,7QdclcmUpWo
307,Hurricane Chaser,22555,beoumont,0,27,3,"['hurricane', 'chaser', 'storm', 'chase', 'intercept', 'andrew', 'hugo', 'katrina']",0,Wj8Trr4Q9Ec
267,Hurricane Rita,19861,elad29,12,19,2,"['Hurricane', 'Rita']",0,nsEjRvX6bdE
323,Hurricane Chaser on Dateline NBC,18448,canebeard,4,26,2,"['hurricane', 'chaser', 'storm', 'chasing', 'tidal', 'surge', 'veteran', 'footage', 'clips', 'video', 'andrew', 'katrina', 'hugo', 'elena', 'floyd', 'emily']",0,dlZRR0eKN1c
214,Hurricane Katrina Slidell Louisiana Aftermath Part 2,18367,HurricaneChaseExtrem,0,21,6,"['Hurricane', 'Katrina', 'Slidell', 'Louisiana', 'New', 'Orleans', 'Biloxi', 'Mississippi', 'Video', 'storm', 'damage', 'flooding', 'aftermath', 'Destruction', 'new']",0,SmjCfSEYvsg
79,Hurricane Wilma and ending chapter,18134,hurricanetrack,22,66,6,"['hurricane', 'wilma', 'surge', 'storm', 'florida', 'naples', 'weather', 'wind', 'rain', 'waves', 'chaser', 'mark', 'sudduth', 'mike', 'watkins', 'james', 'lewis']",0,ghOEKpT-XIU
249,Huracan Wilma en Cancun 22 Oct 2005,17715,MTB Cancun & Riviera Maya,3,10,3,"['huracan', 'wilma', 'cancun', 'alberto', 'cardenas', 'hurricane']",0,6kZN3BUkM_s
444,twister at a soccer field,17514,Panagiotis Papapetrou,16,39,2,"['twister', 'typhoon', 'hurricane', 'soccer', 'field', 'football']",0,9BWs9UDBYTc
8,Lost! TV: Ward vs. Wilma (Florida),17437,HavocTV,7,17,1,"['havoctv', 'havoc', 'tv', 'lost!', 'ward', 'wilma', 'slackstring', 'chris', 'surf', 'hurricane']",0,pC4qjTGQNuc
470,Cancun Vacation 2006,17114,VideoSpiceGuy,1,10,1,"['Cancun', 'Riu', 'Las', 'Americanas', 'Vacation']",0,CH_jW1QDwkc
274,Hurricane clips 1984-2005  Part 4 of 5,17056,canebeard,2,19,1,"['hurricane', 'video', 'dvds', 'eyes', 'of', 'bertha', 'elena', 'kate', 'michelle', 'rita', 'emily', 'andrew', 'fran']",0,-RmkcvOCoaw
60,"""Hurricane Wilma part 1",16857,Guru Brujo,1,13,1,"['hurricane', 'wilma', 'huracan', 'storm', 'tormenta']",0,gUnwf3A2VCE
272,Hurricane Katrina 2,16259,elad29,5,26,4,"['Hurricane', 'Katrina']",0,3C4PFKI7wIA
242,HURACAN WILMA,15415,butosiaminobenzoil,3,6,1,['HURACAN'],0,rCVJtyUHwBU
241,Huracan Wilma,14890,Ignacio Corzo,2,7,1,['Huracan'],0,NUEOfyf0wFg
303,Hurricane Marty at marina de La Paz,14851,Greg Delezynski,5,17,1,"['Guenevere', 'hurricane', 'Marty', 'marina', 'de', 'La', 'Paz', 'Baja', 'Mexico']",0,9wyzlZdTiHo
289,hurricane andrew,14407,arabsk8,10,7,3,['hurricane'],0,A7q1V95zfYo
156,Hurricane Wilma Key West storm surge,13621,Marc Averette,3,10,1,"['hurricane', 'wilma', 'key', 'west', 'storm', 'surge', 'haven']",0,zpc2iqqxaBg
16,"Hurricane Wilma Bottom of Eyewall in Wellington, Florida",13479,babypalms,1,14,1,"['hurricane', 'wilma', 'winds', 'blowing', 'palm', 'trees', 'cat']",0,q3LlWhcxwZQ
18,"Hurricane Wilma at North Fort Myers, Florida",13463,HurricaneChaseExtrem,2,15,3,"['Hurricane', 'Wilma', 'severe', 'weather', 'category', 'five', 'thunderstorm', 'warning', 'storm', 'video']",0,_Qc6t5pvR0Y
479,ouragan Katrina,13458,Nouschka,0,18,2,"['destruction', 'ouragan', 'hurricane']",0,L6u5pbvHELg
6,Hurricane Wilma Key West storm surge,13190,Marc Averette,4,14,1,"['hurricane', 'wilma', 'key', 'west', 'storm', 'surge', 'haven']",0,yZkSZCeQJwg
223,HurricaneNow.com 2005 Highlights,13137,hn06,0,4,0,"['hurricane', 'weather', 'katrina', 'rita', 'wilma', 'storms', 'jeff', 'flock']",0,yCoyXu5nB8o
345,The 2005 Hurricane Season,13055,Dave Ward,4,12,0,"['hurricane', 'hurricanes', 'weather', 'storm', 'storms', 'science', 'disaster', 'satellites', 'earth', 'meteorology']",0,X5vsYs2hRNI
