,Title,Views,Channel,Comment Count,Likes,Dislikes,Tags,Favourite Count,Video ID
247,Hurricane Gustav Floods Jamaica,1143,Kadeem Whyte,1,1,0,"['Hurricane', 'Gustav', 'Tropical', 'Storm', 'heavy', 'rains', 'windy', 'conditions', 'kingston', 'jamaica', 'caribbean', 'flooding']",0,jUwbugJRp5k
212,Hurricane Gustav COMPLETE COVERAGE EDITION,1141,Jared Trautman,2,3,0,"['Hurricane', 'Gustav', 'Coverage', 'Louisiana', 'Jones', 'Canone']",0,cmNlscZWl-k
280,"Hurricane Gustav, Flying Debris From Trees",1130,kevinlmccoy,0,0,0,"['hurricane', 'gustav', 'debris', 'tree', 'damage', 'wind']",0,PM69kr7PVAs
263,Hurricane Gustav satellite clips,1107,Technologic,0,3,0,"['hurricane', 'gustav', 'satellite', 'storm', 'surge', 'high', 'winds', 'gust', 'category', 'haiti', 'cuba']",0,D8r-rVhIz18
316,"Hurricane Gustav Visits Apalachicola, a Panhandle Rivertown",1103,outdoorgeekgal,1,0,0,"['Apalachicola', 'hurricane', 'Gustav', 'tidal surge', 'Florida', 'environment', 'weather', 'community', 'history', 'river']",0,wgOTAaHfkz4
195,Hanging out with Hurricane Gustav #1,1066,David Bruce,2,1,0,"['Hurricane', 'Gustav', 'Lafayette']",0,tbHzOGHn-Lo
111,Hurricane's Gustav and Ike 2008,1034,cohortvideo,0,2,0,"['Hurricane', 'Gustav', 'Ike', 'Cohort', 'Cohort International', 'Entergy', 'Security', 'Relief Work', 'Red Cross', 'Fema']",0,MnvjTwrfXCg
233,Hurricane Gustav 9: New Iberia,1032,DawnVivant,1,2,0,"['Gustav', 'Hurricane', 'New', 'Iberia', 'News', 'Flooding', 'Bayou', 'Teche']",0,r3mh31nvVNk
321,Sheldon Fox Vs. Hurricane Gustav,1030,C Plaisance,0,1,1,"['Hurricane', 'Gustav', 'New', 'Orleans', 'Fema', 'Flooding', 'Wind', 'Damage']",0,fmBCOfTHmEY
222,hurricane gustav lafayette 3pm 7,1017,John Ferg,1,4,1,"['hurricane', 'gustav', 'lafayette']",0,SOGIxduT0k0
185,Hurricane Gustav,968,Christopher Heering,1,1,0,"['Hurricane', 'Gustav', 'Opelousas', 'LA', 'Louisiana', 'Environment']",0,ye86BtGaEY4
418,"Hurricane Gustav in Gulfport, Mississippi 2",968,TnTornado1128,0,0,0,"['Gulfport MS', 'Hurricane Gustav', 'Hurricane']",0,evwZXUwmr9I
282,Hurricane Gustav winds 2,967,swampmom,0,1,0,"['Hurricane', 'Gustav', 'Louisiana']",0,uBxBo6hhaI4
267,Hurricane Gustav Creates Numerous Small Oil Spills in the Gulf -- Response Team Works to Save Oiled Brown Pelicans,966,SEUSFishandWildlife,0,1,0,"['hurricane', 'gustav', 'oil', 'spill', 'USFWS', 'Buddy', 'Goatcher', 'Tom', 'MacKenzie']",0,D2crxy9ABHQ
197,   Hurricane Gustav Baton Rouge La.,964,Ludrukee,0,3,0,"['documentary', 'hurricane', 'Baton', 'Rouge', 'La.']",0,dpUayMACWNU
249,Hurricane Gustav Time Lapse,960,Chris Waltman,0,3,0,"['hurricane', 'gustav', 'bored', 'time', 'lapse']",0,kYCmYmu9FvQ
315,Hurricane Gustav threatens Gulf of Mexico oil rigs,957,Carlist,0,1,0,"['Hurricane Gustav', 'Gulf oil rigs', 'Lou Ann Hammond']",0,fevcn-tJxPM
241,Hanging out with Hurricane Gustav #11,950,David Bruce,0,1,0,"['Hurricane', 'Gustav', 'Lafayette']",0,__eL7aFrv9Y
288,Hurricane Gustav Preparations,948,St. Charles Parish,0,0,0,"['St.', 'Charles', 'Parish', 'Hurricane', 'Gustav']",0,PWQyV8EVmbc
181,Hurricane Gustav,947,Leslie Reeder,0,1,0,['Gustav'],0,H6-GY-vzs5E
107,New Orleans before Hurricane Gustav,934,mrpapap,0,0,0,"['new', 'orleans', 'hurricane', 'gustav', 'evacuation', 'warning', 'levee', 'city', 'council', 'ray', 'nagin', '9th', 'ward']",0,g2IDGRIZ90Q
270,"Hurricane Gustav: Sep 1st, 2008,  7:40 am",927,victoriasparda,0,4,0,"['Gustav', 'huricane', 'slidell']",0,ccEcVDI1UEo
332,"Hurricane Gustav - Port Barre, LA (2)",925,leotisl,1,1,0,"['Hurricane', 'Gustav', 'Port', 'Barre', 'Leotis', 'Lastrapes']",0,hCgqaLb294g
250,Hurricane Gustav 2008,899,Ben Hampton,0,3,1,"['hurricane', 'gustave', 'lafayette', 'louisiana', 'harpers', 'ferry', 'apartments', 'tv10']",0,m2VMgyyFmBI
464,Hurricane Gustav: Our First Minor Damage,895,kalaiawolf,1,3,1,"['hurricane', 'Hurricane', 'Gustav']",0,qoDFt6UTbz0
268,"Hurricane Gustav in Picayune, MS",893,Ms_science_teach,0,4,0,"['Gustav', 'hurricane', 'Picayune', 'Mississippi']",0,im4RyX1P1HE
29,Hurricane Gustav Surge,867,funkstrove,0,2,0,"['Gustav', 'Surge', 'Belize', 'Cape', 'Marco']",0,-7BgsG-ME1U
327,"Hurricane Gustav in Hattiesburg, Mississippi",847,tlawing1,0,1,0,"['hurricane', 'gustav', 'hattiesburg', 'mississippi', 'purvis', 'party']",0,dP7hu902CPg
176,hurricane gustav central louisiana prelandfall update,846,wesawthat,0,6,0,"['alexandria', 'louisiana', 'gustav', 'hurricane', 'august', '2008', 'random']",0,L2QK3BuKxAQ
309,Fun Times: Hurricane Gustav (part 2),841,Dalton Primeaux,2,10,1,"['Dalfreeze', 'hurrican', 'gustav', 'djprimeaux0813', 'shit', 'ben', 'dorm', 'sneeze', 'sexy', 'crazy', 'hot', 'fun', 'slut']",0,OKJARp2Lstk
238,HURRICANE GUSTAV,835,Mr. GM,2,0,0,"['hurricane', 'gustav', 'rain', 'wind', 'marksville', 'louisiana', 'hessmer', 'mansura']",0,mwkE6Eg7qB4
217,"Hurricane Gustav from Thibodaux, LA",817,chatagnier21,1,2,0,"['Hurricane', 'Gustav', 'Thibodaux', 'wind', 'Louisiana']",0,Aanao-hzW5A
213,Hurricane Gustav Toledo Bend,815,markantoine72,0,1,0,"['Gustav', 'tree', 'falling']",0,VREgNYxc7bE
45,Hurricane Gustav at KLFY,809,Kimmy Burrow,3,4,1,"['hurricane', 'gustav', 'klfy', 'tv', '10', 'kimmy', 'burrow', 'mikey', 'clint', 'carter', 'station', 'television', 'news', 'weather', 'tornado', 'studio', 'fun', 'director', 'audio', 'camera', 'lafayette', 'louisiana']",0,hS7NdRqVYns
69,hurricane GUSTAV EVACUATION NEW ORLEANS,803,swaggjumper,0,2,5,"['hurricane', 'GUSTAV', 'EVACUATION', 'New', 'Orleans', 'Katrina']",0,kVrR0rwnFTg
264,Hurricane Gustav,784,MyssBlondy2008,1,0,0,"['cayman', 'brac']",0,vS1ROufbrlc
482,Hurricane Gustav,772,TempletTube,0,1,0,"['Hurricane', 'Gustav', 'Storm', 'Wind', 'Tropical']",0,0nq6bPUiBeA
278,Hurricane Gustav part 2,771,foofetta,0,1,0,"['Hurricane', 'Gustav']",0,WQO8ESJFPgs
468,House Catches Fire During Hurricane Gustav,762,Cory Reppenhagen,0,1,1,"['Home', 'burns', 'to', 'the', 'ground', 'during', 'hurricane', 'Gustav', 'amazing', 'video', 'Houma', 'Louisiana']",0,casrwuPewOE
129,rapides parish pre hurricane gustav  forecast 30 august 2008,755,wesawthat,0,4,0,"['alexandria', 'louisiana', 'weather', 'gustav', 'hurricane', 'august', '2008', 'random']",0,TWJH7lRK_fs
459,"Hurricane Gustav: Sep 1st, 2008,  6 am",755,victoriasparda,1,1,1,"['Gustav', 'huricane', 'slidell']",0,Hkt8ibRL0gA
366,Hurricane Gustav ATE my pool gazebo and swing and spit it out,746,xeena4tl,0,3,1,"['Hurricane', 'Gustav', 'Gulfport', 'Ms', 'gulfcoast', 'damage']",0,KEhyOM4E9vQ
191,Hurricane Gustav Video,744,jduar001,1,1,0,"['hurricane', 'gustav', 'tornado']",0,b1vRbUcVrk0
168,Hurricane Gustav short film,736,Drew's Delorean,5,6,0,"['hurricane', 'gustav', 'eunice', 'louisiana', 'panasonice', 'dvx100a', '24p', 'drew', 'guillory', 'dj', 'shadow', 'short', 'film']",0,hh0Z3UqGjXg
187,Hurricane Gustav,730,iHubCity,2,2,0,"['Hurricane', 'Gustav', 'Hattiesburg']",0,d2SOb3A-xI0
423,"Hurricane Gustav in Loreauville, LA",725,Jacquie Guillot,0,1,1,['Hurricane'],0,Jt4mIMg2-1o
313,Hurricane Gustav in Biloxi MS,704,P Magee,0,4,0,"['Hurricane', 'Gustav', 'Biloxi', 'Mississippi', 'MS', 'Peter', 'Magee', 'wind', 'rain']",0,tmR66TxtV_A
298,Hurricane Gustav Makes Landfall,695,Legend813a,0,5,0,"['Hurricane', 'Gustav', 'Makes', 'Landfall', 'Weather', 'Radar', 'LIX', 'KLIX', 'Legend813']",0,0KZDti46D9g
302,Hurricane Gustav Makes Landfall,695,Legend813a,0,5,0,"['Hurricane', 'Gustav', 'Makes', 'Landfall', 'Weather', 'Radar', 'LIX', 'KLIX', 'Legend813']",0,0KZDti46D9g
51,Hurricane Gustav in Baton Rouge near LSU 90 mph winds,692,WesleyPipes42O,0,4,0,"['hurricane', 'gustov', 'lsu', 'baton', 'rouge', 'louisiana', 'students', 'football', 'obama', 'mccain', 'wind']",0,o_o8L3T44m0
245,Hurricane Gustav Fun,690,dingleberri,1,0,0,"['gustav', 'atv']",0,0PD9lou5LEg
41,"Hurricane Gustav Tylertown, MS",686,chiefjoey,0,3,0,"['hurricane', 'gustav']",0,dZzHvEG3hmk
236,Hurricane Gustav Video Blog,681,kellyCrocks6,4,3,0,"['hurricane', 'gustav', 'new', 'orleans', 'louisana', 'laplace']",0,tTbB0u-A5us
330,hurricane gustav pt 5,675,kiara polanco,0,0,0,"['web', 'series']",0,NHbWVAbsBKg
292,"hurricane Gustav video at Gulf Shores, Alabama",666,corekid468,0,1,0,['environment'],0,vLfKXqf2J-Y
86,Hurricane Gustav (HD),663,kykong,0,3,0,"['Hurricane', 'Gustav', 'GOES-IR', 'radar', 'refectivity', 'composites', 'HD']",0,n75AHiVWAA4
242,Hurricane Gustav Florida Panhandle,662,RLZerr,0,2,0,"['Hurricane', 'Gustav']",0,OL8LXOq-GiA
353,Guy's Hurricane Gustav Weather Update,661,Guy Faulstich,0,0,0,"['weather', 'Gustav', 'Hurricane', 'high', 'winds', 'channel', 'guy', 'faulstich', 'baton', 'rouge', 'hurricane', 'gustave', 'flight', 'attendant', 'severe', 'umbrella', 'Baton', 'Rouge', 'New', 'Orleans', 'Louisiana', 'Hurricanes', 'report', 'gone', 'wrong', 'bloopers', 'news', 'hurricanes', 'windy', 'very', 'swimming', 'water', 'Storm', 'Male (Gender)', 'Thunder', 'Lightning', 'Rain', 'reporter', 'news report', 'wind', 'baton rouge hurricane gustav', 'severe weather', 'news report blooper']",0,YYwU4gzp5is
312,pre hurricane gustav new orleans,646,FiBTL18,3,2,0,"['hurricane', 'gustav']",0,K1jbY_KjO9s
