,Title,Views,Channel,Comment Count,Likes,Dislikes,Tags,Favourite Count,Video ID
171,Gov. Ricardo Rossello - Building a Stronger and Better Puerto Rico Post-Maria | The Daily Show,157225,The Daily Show with Trevor Noah,563,2804,93,"['the daily show', 'trevor noah', 'daily show with trevor noah', 'daily show trevor noah latest episode', 'trevor noah 2018', 'noah trevor', 'trevor noah trump', 'comedy central politics', 'the daily show episodes', 'late night talk show hosts', 'comedy central', 'comedians', 'comedy central comedians', 'comedian', 'trump administration', 'ricardo rosello', 'puerto rico', 'rebuilding', 'hurricane maria', 'natural disasters', 'statehood', 'puerto rico rights', 'government', 'voting', 'U.S. citizens', 'daily show interviews']",0,rsa2PuOW0Ps
262,"Roseau before and after Hurricane Maria in Dominica, floods, surge, winds, damage,",150478,Cities of the World,136,330,113,"['Roseau', 'after Hurricane Maria', 'before and after Hurricane Maria', 'Hurricane Maria in Dominica', 'floods', 'surge', 'winds', 'damage', 'Hurricane Maria', 'enormous damage in Dominica', 'collapsed houses', 'Dominica Hurricane Maria', 'Dominica Maria', 'Dominica Hurricane', 'Dominica winds', 'Dominica floods', 'Roseau damage', 'Roseau winds', 'Roseau Maria', 'Hurricane Marie Dominica', 'Roseau hurricane Maria', 'Roseau hurricane', 'Roseau floods', 'Dominica damage', 'Dominica surge']",0,kyLEeQhBaqk
24,President Donald Trump Visits Puerto Rico 2 Weeks After Hurricane Maria | The View,133675,The View,629,1317,160,"['donald trump', 'puerto rico', 'hurricane maria', 'san juan', 'the view', 'hot topics']",0,sk2tzmyLvHM
21,Puerto Rico remains in darkness after Hurricane Maria,129929,CBS This Morning,254,641,35,"['video', 'cbs', 'news', 'puerto rico', 'maria', 'electricity', 'turks and caicos', 'hurricane']",0,0oZ_tIfHAQs
459,Hurricane Maria already SO TALL its top is reflecting sunlight after dark - Mind Bending Strength,126526,MrMBB333,576,1947,67,"['Hurricane', 'Maria', 'Big', 'Cat', 'Cat5', 'Cat4', 'Category', 'storm', 'winds', 'floods', 'rain', 'atlantic', 'islands', 'carribbean', 'refdlecting', 'sunlight', 'after', 'dark', 'so', 'tall', 'towering']",0,B4hQgVXO-hY
2,Hurricane Maria 😱 Hurricane in Puerto Rico 2017 (Full) [TNT Channel],123704,TNT Channel,118,647,95,"['hurricane maria', 'natural disaster', 'puerto rico', 'mexico', 'maria mexico', 'hurricane maria in mexico', 'hurricane center', 'hurricane news', 'hurricane guide', 'hurricane watch', 'live hurricane', 'hurricane live', 'hurricane irma live', 'where is maria', 'hurricane maria hits puerto rico', 'hurricane maria slams puerto rico island', 'flood in puerto rico', 'hurricane damage', 'tornado', 'tornado update', 'tropical storm', 'tropical depression', 'local news update', 'second landfall', 'emc', 'tnt channel']",0,AmpZC5SaWTU
104,"Huracán Maria: Todos Los Detalles (Hurricane Maria, English Sub) Boletin, Huracán Maria En Vivo",118556,Actualidad Dominicana,105,847,49,"['huracan maria', 'tormenta maria', 'hurricane maria', 'tropical storm maria', 'huracan lee', 'huracan jose', 'tormenta lee', 'huracan irma', 'huracan norma', 'puerto rico', 'republica dominicana']",0,mj7HntEzJfY
268,UNSEEN VIDEO OF HURRICANES,118263,411,125,544,88,['__UNKNOWN__'],0,-QiSum1Cowc
275,"Sunk by Hurricane Maria and Irma, Sailing Paradise Lost",101795,Slow Boat Sailing,53,534,160,"['author', 'boat', 'boat irma', 'boats irma', 'bvi', 'cat 5', 'catagory 5 hurricane', 'circumnavigate', 'hurricane irma', 'irma bvi', 'la vagabonde', 'linus wilson', 'sail', 'sailboat', 'sailboat hurricane', 'sailing', 'sailing hurricane', 'sailing hurricane irma', 'sea', 'slow boat sailing', 'sunk boats', 'sv delos', 'yacht storm', 'hurricane maria', 'hurricane maria boat', 'maria sailboat', 'hurricane katrina', 'irma usvi', 'key west hurricane', 'key west', 'puerto rico', 'sailing doodles', 'beach', 'dismated', 'boat rescue']",0,kKoBfm-ozpM
33,9-22-2017 Aricebo to Dorado Hurricane Maria aftermath helicopter Puerto Rico landmarks,98368,Live Storms Media,71,484,33,"['North coast', 'aftermath', 'damage', 'destruction', 'Hurricane', 'Maria', 'LSM', 'LSMwx', 'LiveStormsMedia', 'StormChasing', 'TVNews', 'TVwx', 'HDVideo']",0,M9SVvy8o6F4
564,Bahia Honda Park destroyed after Hurricane Irma in the Florida Keys,95833,Livin' the Keys Life,209,467,74,"['bahia honda state park', 'bahia honda', 'florida keys state parks', 'florida keys', 'florida', 'hurricane florida keys', 'hurricane irma', 'bahia honda state park hurricane irma', 'bahia honda state park hurricane irma damage', 'bahia honda state park hurricane damage', 'bahia honda damaged in hurricane', 'bahia honda state park florida keys', 'baia honda state park', 'visit bahia honda state park', 'florida keys must see places', 'livin the keys life']",0,YOBO8xPDUUI
25,Hurricane Maria-fear was what I lived in Puerto Rico with Hurricane Mary and fear in Miami with Irma,93315,Always Funny videos,42,1216,188,"['fear', 'winds', 'rain', 'lightning', 'and much more', 'that was', 'what was lived in puerto rico', 'puerto rico', 'huracán', 'huracán María 2017']",0,gD_YKZBX7R0
497,"PUERTO RICO DAM BURSTS: 70,000 EVACUATE AFTER HURRICANE MARIA",91908,The Research Revolution,143,357,197,['__UNKNOWN__'],0,OIz_77Siqho
383,Hurricane Maria Cripples Puerto Rico,89268,The Young Turks,780,1828,220,"['170919__TA03ToughHill', 'TYT', 'The Young Turks', 'Cenk Uygur', 'News', 'Liberal', 'Progressive', 'Politics', 'TYT Network', 'Democratic', 'Republican', 'Donald Trump', 'Trump', 'GOP', 'Hurricane', 'Maria', 'Puerto Rico', 'Climate Change', 'Global Warming', 'Cause', 'Carbon Dioxide', 'Fossil Fuels', 'Oil', 'Coal', 'Solar', 'Wind', 'Renewable energy', 'paris agreement', 'paris accord', 'paris climate agreement', 'paris climate agreement trump', 'paris agreement trump', 'climate change', 'global warming', 'paris accord trump', 'trump climate policy', 'EPA']",0,UHVn4Y0m644
81,"Puerto Rico town ""in hell"" after Hurricane Maria causes devastation",89045,Sky News,227,562,26,"['hurricane', 'maria', 'toa', 'baja', 'puerto', 'rico', 'Dominica', 'storm', 'weather']",0,jsMrizFkJIM
433,Drone footage shows flooding in Puerto Rico after Hurricane Maria,86792,Guardian News,40,72,11,"['Puerto Rico flooding', 'drone footage Puerto Rico', 'Hurricane Maria Puerto Rico', 'Hurricane Maria drone', 'Hurricane Maria drone footage Puerto Rico', 'hurricane drone', 'puerto Rico flooding drone', 'hurricane maria', 'Puerto Rico', 'Catano', 'Cataño', 'Catano flooding']",0,d7uLpGowkYE
27,Puerto Rico Totally Devastated By Hurricane Maria,77479,Secular Talk,951,1129,66,"['news', 'politics', 'election', '2016', 'puerto rico', 'donald trump', 'hurricane maria', 'aid', 'kyle kulinski show', 'kyle kulinski', 'republican', 'gop']",0,ebKXsxyJClg
409,Woman Saves Every Dog She Can From Area Impacted by Hurricane Maria | The Dodo,77273,The Dodo,219,3676,18,"['animal video', 'animals', 'the dodo', 'Rescue', 'Animal Rescue', 'Dog rescue', 'dogs', 'dogs 101', 'dogs purpose', 'rescue dog', 'dog saved', 'dogs are awesome', 'puppy rescue', 'pup rescue', 'pet rescue', 'pets', 'faith in humanity', 'sato project', 'hurricane maria', 'hurricane maria rescue', 'hurricane dog rescue', 'hurricane maria dog', 'hurricane maria animal rescue', 'Hurricane maria puerto rico', 'dead dog beach', 'dead dog beach Pr', 'dead dog', 'dog beach', 'Puerto Rico', 'Puerto Rico Hurricane Maria', 'isle of dogs']",0,g5vTuZqUPYc
395,BREAKING: Hurricane Maria a CAT 5 / 160mph - Military Evacuates ahead of Massive Storm,77151,MrMBB333,613,1601,38,"['hurricane', 'Maria', 'category', 'five', 'CAT5', 'puerto', 'virgin', 'islands', 'mrmbb333', 'atlantic', 'ocean', 'caribbean', 'waves', 'wind', 'flood', 'power', 'outages', '160mph']",0,UeKb0nFPTRI
92,Geraldo Rivera shows aftermath of Hurricane Maria,76685,Fox News,359,416,56,"['Geraldo Rivera', 'Fox Friends', 'Disasters', 'Aftermath', 'Hurricanes Typhoons', 'Apple News', 'On Air', 'Personality', 'Primary US', 'Special', 'US', 'Fox News', 'News']",0,fZTUa_9GIqw
173,President Trump and The First Lady Receive a Briefing on Hurricane Maria Relief Efforts,75017,The White House,489,770,123,['__UNKNOWN__'],0,aza-nR5A6DY
86,Hurricane Maria makes landfall on Puerto Rico,72818,Fox News,118,220,21,"['Steve Harrigan', 'Disasters', 'Hurricanes Typhoons', 'On Air', 'Personality', 'Primary US', 'US', 'Fox News', 'News']",0,fX6ZM1kNBPY
108,Aerial Footage Shows Hurricane Maria Damage in Puerto Rico,72284,WeatherNation,12,86,3,"['WeatherNation', 'weather nation tv', 'weathernationtv', 'meteorology', 'broadcast', 'storm', 'hurricane', 'tornado', 'forecast', 'livestream', 'www.weathernationtv.com', 'climate', 'www.weather.com', 'weather.com', 'radar', 'intellicast', 'local', 'google', 'road conditions', 'channel', 'us', 'map', 'live', 'wunderground.com', 'accuweather.com', 'weather.gov', 'noaa', 'underground', 'nation.com', 'weathernationtv.com', 'weathernation.com', 'Puerto Rico', 'damage', 'destruction', 'aerial', 'footage', 'Hurricane Maria', 'Maria']",0,EsKY6tRsoE4
17,"FIRST IMPRESSIONS OF SAN JUAN, PUERTO RICO (110 Days After Hurricane Maria)",70603,Sam - LifeAFAR,423,1715,82,"['yt:cc=on', 'puerto rico', 'san juan', 'real estate san juan', 'tourism san juan', 'san juan tourism after maria', 'san juan islands real estate', 'puerto rico tourism 2018', 'real estate tourism 2018', 'puerto rico real estate financing', 'puerto rico tourism after hurricane', 'puerto rico tourism after maria', 'puerto rico tourism after hurricane maria', 'puerto rico turismo', 'puerto rico tourism', 'san juan puerto rico tourism', 'hurrican maria puerto rico', 'puerto rico hurricane', 'puerto rico update']",0,0qvCghTR54Q
19,Through Our Eyes: Life in Puerto Rico After Hurricane Maria | NowThis,67341,NowThis News,374,1073,71,"['NowThis', 'NowThisNews', 'Now This News', 'NowThis News', 'Now This Media', 'NowThis Media', 'Current Events', 'news', 'through our eyes', 'puerto rico', 'hurricane maria', 'life in puerto rico', 'puerto rico after hurricane maria', 'puerto rico hurricane', 'puerto rico hurricane maria', 'puerto rico news', 'puerto rico mayor', 'san juan', 'donald trump', 'president trump', 'life in puerto rico after maria', 'life in puerto rico after hurricane', 'life in puerto rico 2017']",0,klYPBkrTK7c
230,Hurricane Maria Hits Dominica,67078,Youtube Breaking News,13,36,6,"['Hurricane', 'Maria', 'Dominica', 'Wind', 'Rain', 'Storm', 'Chasers', 'Caribbean', 'Puerto', 'Rico', 'Category', 'Four', 'Five', 'Irma', 'Breaking', 'News', 'Viral']",0,bYEXOnh9aNw
156,'End of modern life' in Puerto Rico after Hurricane Maria,66880,Fox News,918,307,38,"['Garrett Tenney', 'Disasters', 'Aftermath', 'Hurricanes Typhoons', 'On Air', 'Personality', 'Primary World', 'World', 'Fox News', 'News']",0,wojJHrxsKbg
37,"Hurricane Maria in Puerto Rico - Eyewall Winds, Drone Footage Before and After, and Aftermath",64420,Stefan1126,52,375,31,"['Hurricane Maria', 'Winds', 'Storm Chasing', 'Puerto Rico', 'Drone', 'DJI', 'Phantom 4', 'HD', 'Before and After', 'Category 4', 'Hurricane', 'Extreme weather', 'Extreme Winds', 'High Winds', 'Severe Weather', 'Wind Gusts', 'Damage']",0,AOIw2s5ZHR4
8,Hurricane Maria slams Puerto Rico,63057,CBS This Morning,47,189,8,"['video', 'cbs', 'news', 'puerto rico', 'hurricane maria', 'damage', 'catefory 4', 'winds', 'extreme weather']",0,RPueER8cKDE
163,LIVE FOOTAGE OF CAT 5 HURRICANE MARIA!!! (PART 1 - DOMINICA),62385,VINE PROJECT,20,99,37,"['hurricane maria', 'maria cat 5', 'cnn maria', 'abc maria', 'hurricane maria live', 'hurrucane maria path', 'hurricane maria footage', 'hurricane maria video', 'vine project', 'hurricane maria videos']",0,jHcRmmgkr3k
243,Top video Hurricane Maria Puerto Rico  FIRST IMAGES,61611,Storie Incredibili,33,121,27,"['Mare', 'nave', 'tempesta', 'uragano', 'youtube', 'facebook', 'twitter', 'popular', 'video', 'musica', 'giochi', 'notizie', 'cielo', 'barcellona', 'madrid', 'incidente', 'grande', 'europa', 'italia', 'usa', 'vevo', 'brasil', 'sea', 'ship', 'storm', 'hurricane', 'wave', 'port', 'music', 'gaming', 'movie', 'news', 'sky', 'trailer', 'mondo', 'world', 'ufo', 'collection', 'compilation', 'collezione', 'wwe', 'amazing', 'crash', 'accident', 'most', 'big', 'terremoto', 'heartquake', 'rare', 'top', 'history', 'incredibile', 'storie', 'maria', 'huracan', 'ouragan', 'puerto rico', 'carribean', 'mexico', 'irma']",0,nNhTwroXeaM
430,"Hurricane Maria 2017 Dominica, Puerto Plata, Punta Cana Dom Rep, Turks and Caicos",61252,Everything News,23,69,24,"['Hurricane Maria 2017', 'Hurricane Maria Live Punta Cana', 'Hurricane Maria Dominican Republic', 'Hurricane Maria Puerto Rico', 'Hurrikan Maria Punta Cana', 'Hurrikan Maria Dom Rep', 'Hurricane Maria Barbados']",0,ZMpobOxI0tQ
38,"A Walk Through Dominica, Hours After Hurricane Maria",58701,The New York Times,63,237,16,"['The New York Times', 'NY Times', 'NYT', 'Times Video', 'nytimes.com', 'news', 'newspaper', 'feature', 'reporting', 'hurricane maria', 'hurrican maria 2017', 'hurricane maria damage', 'Dominica', 'Hurrica Maria Dominica', 'Dominica damage', 'Hurricane Maria Dominica Damage', 'footage', 'devastation', 'Roseau', 'dominica news', 'dominica hurricane maria', 'dominica hurricane', 'dominica island', 'dominica maria']",0,Hkn1jYP0Nmg
374,"[full strength] Hurricane MARIA hits ,Puerto Rico,Vieques,U.S (20/9/17)| cat 5 165mph | raw footage",58522,RAW Videos,22,99,58,"['hurricane maria', 'hurricane irma', 'hurricane maria bears down', 'maria in carribean', 'hurricane maria in puerto rico', 'maria in viequrs', 'hurricane maria in virgin islands']",0,994sGcDL2nE
28,What Puerto Rico Really Looks Like — 90 Days After Hurricane Maria,57657,The New Travel,276,1599,30,"['the new travel', 'dan vineberg', 'puerto rico', 'hurricane maria', 'is puerto rico safe to visit', 'has puerto rico recovered', 'puerto rico hurricane damage', 'rural puerto rico', 'humacao', 'punta santiago', 'comerio', 'power grid', 'damages', 'visiting puerto rico 2018', 'puerto rico recovery update', 'the truth about puerto rico', 'puerto rico after hurricane', 'puerto rico se levante', 'Boricua', 'Borinken', 'Wepa', 'alexis santos', '90 days later']",0,k8FsIrZhyoY
435,"10-2-2017 El Yunque rainforest destroyed by Hurricane Maria, people doing laundry in river, extreme",57606,Live Storms Media,88,390,19,"['Hurricane Maria', 'El Yunque Rainforest', 'Destruction', 'aftermath', 'homes destroyed', 'eyewall', 'LSM', 'LSMwx', 'LiveStormsMedia', 'StormChasing', 'TVNews', 'TVwx', 'HDVideo']",0,4jXkJoMee_c
13,Hurricane Maria wreaks destruction in Puerto Rico,56064,CNN,159,178,63,"['hurricane Maria', 'maria', 'puerto rico', 'hurricane', 'tapper', 'chincar']",0,AVY9Mwy25gE
241,Hurricane Maria Batters Dominica,55765,The New York Times,59,149,21,"['The New York Times', 'NY Times', 'NYT', 'Times Video', 'nytimes.com', 'news', 'newspaper', 'feature', 'reporting', 'Hurricane Maria', 'Dominica', 'Martinique', 'Guadelope', 'Hurricane Maria damage', 'Hurricane Maria flooding', 'Maria damage', 'Maria flooding', 'Puerto Rico', 'Virgin Islands', 'Hurricane Maria Dominica', 'Hurricane Maria Maritinique', 'Hurricane Maria Guadelope', 'Hurricane Maria Puerto Rico', 'Hurricane footage']",0,bIBObMiXM10
217,SCARY : Huracán María Puerto Rico hurricane Maria Guajataca,55554,Vine vid,19,141,15,"['Maria', 'Puerto Rico', 'hurricane', 'huracán', 'Guajataca', 'Guajataca Dam', 'represa Guajataca']",0,yLFzXTd2P0w
396,"GOD DOESN'T MISS! HURRICANE MARIA JUST DESTROYED EVERYTHING IRMA HIT, SEPTEMBER 2017!",53781,OMEGA WATCHMAN,240,551,61,"['end times signs', 'end times', 'end times news', 'end time bible prophecy', 'september', '23', '2017', 'end time bible prophecy september 2017', 'end times signs september 2017', 'end time bible prophecy 2017', 'hurricane maria', 'hurricane footage', 'video of hurricane maria', 'hurricane', 'maria', 'caribbean', 'puerto rico', 'florida', 'omega watchman', 'jason a', 'mr doom', 'end times seer', 'soulja of god', 'the watchman', 'messenger of the apocalypse', 'a watchman of the sword']",0,W7PdEiodcxk
473,See Puerto Rico after Hurricane Maria from the air,53745,Washington Post,36,58,9,"['Washington Post YouTube', 'Washington Post Video', 'WaPo Video', 'The Washington Post', 'News']",0,NEE9gMgTqIY
439,"Beach Damage after Hurricane Maria 2017 in Bavaro Punta Cana, Dominican Republic",51166,Joe Likes Tech,32,64,10,"['Hurricane Maria', 'Punta Cana', 'Dominican Republic', 'Storm damage', 'Beach', 'Bavaro', 'Luxury Bahia Principe Esmeralda', 'Bahia Principe']",0,ISozM7A7Mvg
10,Life After Hurricane Maria,50773,Pero Like,342,4004,20,"['BuzzFeed', 'BuzzFeed Pero Like', 'Pero Like', 'BuzzFeedPeroLike', 'Hurricane Maria', 'Puerto Rico', 'pr', 'anasco', 'maria', 'hurricane', 'san juan', 'natural disaster', 'catastrophe', 'aftermath', 'disaster', 'natural', 'weather', 'storm surge', 'state of emergency', 'fema', 'puerto rico hurricane', 'puerto rican', 'puerto rican hurricane', 'pitbull', 'jlo', 'jennifer lopez', 'emergency', 'hurricane season', 'tropical storm', 'puerto rico hurricane maria']",0,Y-Vqiu4IiyE
505,"Update: Hurricane Maria on ""Fast-Track"" to becoming a MAJOR Storm - Hurricane Warnings",49253,MrMBB333,205,767,29,"['hurricane', 'maria', 'irma', 'harvey', 'storm', 'atlantic', 'east', 'west', 'ocean', 'water', 'waves', 'rain', 'wind', 'sky', 'clouds', 'cyclone', 'tornado', 'mrmbb333', 'Jose', 'spout', 'surf', 'white', 'caps', 'seas', 'tsunami', 'islands', 'superstorm', 'sandy', 'noreaster']",0,a3oFSMnyTJU
41,Hurricane Maria whips Puerto Rico with 145 mph winds,47926,USA TODAY,17,42,15,"['5582021473001', 'puerto rico', 'Hurricane Maria', 'usatyoutube', 'vpc', 'hurricanes']",0,lvthP1R9tqM
244,"9-25-2017 Naranjito, Puerto Rico Hurricane Maria extreme damage, mudslides",47210,Live Storms Media,47,342,9,"['Hurricane Maria', 'Extreme', 'incredible', 'mudslides', 'roads gone']",0,GZmRzoSB5oI
134,AFTERMATH OF HURRICANE MARIA IN DOMINICA! ✅ | MYSTELICS Vlogs,47069,MystProductionz,78,455,22,"['Mystelics vlogs', 'Caribbean Vlogger', 'Mystelics', 'Dominica vlogger', 'Mystelics vlog', 'Dominica', 'Dominica Vlog', 'Dominican Vlog', '2017 vlog', 'vlog caribbean', 'vlogs of Dominica', 'vlogs of 2017', 'vlogging with Mystelics', 'Nature Isle Vlogger', 'hurricane maria', 'category 5 hurricane', 'hurricane vlog', 'destruction in dominica', 'hurricane maria destroys dominica', 'hurricane maria in dominica', 'after hurricane maria', 'Dominica after hurricane maria', 'hurricane season', 'DAY 1']",0,dkDscqpY7jY
536,Thinking of Moving our Family to this Island!,46510,WHAT'S INSIDE? FAMILY,307,1281,21,"['timelapse', 'family vloggers', 'daily vlogger', 'daily vloggers family', 'puerto rico', 'puerto rico vlog', 'puerto rico 2018', 'no taxes', 'Federal Income tax', 'pay no taxes', 'no more taxes', ""what's inside"", ""what's inside family"", 'tourists', 'family', 'puerto rican food', 'island', 'ocean', 'fun', 'no taxes in puerto rico', 'taxes', 'usa', 'united states', 'vlog']",0,dN_qdQnndyA
68,Tornado and hurricane maria videos 2017,41749,Ÿakruna,9,155,25,"['hurricane maria', 'hurricane maria and jose', 'hurricane maria dominica', 'hurricane maria in dominican republic', 'hurricane maria live', 'hurricane maria new jersey', 'hurricane maria punta cana', 'hurricane maria st thomas', 'hurricane maria today', 'hurricane maria tracker', 'hurricane maria tracking', 'hurricane maria update', 'hurricane maria video', 'maria larosa hurricane', 'hurricane 2017', 'hurricane irma', 'hurricane', 'hurricane harvey', 'hurricane harvey live']",0,Z7GxPFbYgn8
20,Live coverage of destruction as Hurricane Maria makes landfall in Puerto Rico,41709,news672,97,184,33,"['news672', '#news672']",0,aU452fS8pJQ
36,"First Impressions of San Juan, Puerto Rico - 90 Days After Hurricane Maria",41556,The New Travel,441,1610,49,"['the new travel', 'dan vineberg', 'san juan', 'puerto rico', 'hurricane maria', 'first impressions', 'puerto rico tourism', 'is puerto rico safe to visit', 'has puerto rico recovered from hurricane', 'visiting puerto rico 2018', 'puerto rico recovery update', 'beach', 'puerto rican food', 'power grid', 'damages', 'recovery', 'PR', 'puerto rico se levanta', '#PuertoRicoseLevanta', '#pr', '#HurricaneMaria', 'Boricua', 'Borinken', 'PuertoRicoseLevanta', 'Wepa', 'porto rico', 'san juan after hurricane', 'puerto rico after hurricane']",0,ETdofBiFvMI
115,"Caguas, PR, Hurricane Maria - 9/20/2017",40949,StormChasingVideo,44,234,16,"['Hurricane Maria', 'Caguas', 'PR']",0,1b4hl65dCeQ
