,Title,Views,Channel,Comment Count,Likes,Dislikes,Tags,Favourite Count,Video ID
232,Hurricane Dolly flooding on Laguna Shores Rd part 2,379,Dirtywaterangler,0,0,0,"['Hurricane', 'Dolly', 'flooding', 'on', 'Laguna', 'Shores', 'Rd', 'Corpus', 'Christi']",0,_EAGDcvuU8Q
233,"Vacation with Hurricane Dolly from the Sheraton, South Padre",378,hellgramite485,0,0,0,"['hurricane', 'dolly', 'South', 'Padre', 'sheraton']",0,Pfujdje_Itc
234,"Hurricane Dolly 2008 - Harlingen, TX",374,TrueBlueCowboyCrew,0,0,0,"['Hurricane', 'Dolly', 'Harlingen', 'Weather']",0,l_YUrY4FDK4
235,Eddie's forecast of Hurricane Dolly,373,felicialopez32,1,1,0,"['Hurrican', 'Dolly']",0,mOmlqh78FC0
237,Hurricane Dolly's Clouds,370,Gabriel Mejia,0,3,0,"['hurricane', 'dolly', 'south', 'texas', 'rain', 'clouds']",0,c3F6FmHtkVk
236,The Weather Channel : Hurricane Dolly (Part 7),368,weatherexpert2,0,0,0,"['The', 'Weather', 'Channel', 'Hurricane', 'Dolly']",0,aGIHtpYkXG0
238,Dolly 1,364,eashanna,0,2,0,['Dolly'],0,ysVGArzB3ds
239,"Hurricane Dolly Harlingen,TX (Part 1)",356,petesstang302,0,1,1,"['hurricane', 'dolly', 'harlingen', 'weather', 'winds', 'storm']",0,MWFTsvcc6GY
240,Rosie Hurricane Dolly 2008.ASF,355,Rosie Alvarez,4,0,0,"['Hurricane', 'Dolly', '208']",0,VJmTsYptCkY
241,Dolly in Brownsville Texas part 1,345,xpider24club,0,0,0,"['Hurricane', 'Dolly', 'Brownsville', 'Texas', '4x4', 'jeep', 'wrangler']",0,iJKXqyldd6o
242,skateboarding during hurricane dolly,341,aleval31,0,1,0,"['skateboarding', 'during', 'hurricane', 'dolly']",0,hoH2sRGIWxA
244,Hurricane Dolly,340,NodeZero,2,3,0,"['Hurricane', 'Dolly']",0,Ptev3VYkoDA
