,Title,Views,Channel,Comment Count,Likes,Dislikes,Tags,Favourite Count,Video ID
24,"Transformer Explosion Hurricane Sandy, Cliffside Park NJ",519019,alexk1350,536,1732,86,"['transformer explosion', 'hurricane sandy', 'tree fell', 'new jersey', 'Cliffside Park', 'new york', 'power outage', 'storm']",0,-gUD31Bqnuo
25,"Hurricane Sandy Hits Jamaica on Path Toward Cuba, Florida",516819,ABC News,660,331,91,"['Hurricane Sandy video', 'Hurricane Sandy youtube', 'Hurricane Sandy path', 'Hurricane Sandy New York', 'Hurricane Sandy NYC', 'Hurricane Sandy east coast', 'Hurricane Sandy Jamaica', 'Hurricane Sandy Cuba', 'Hurricane Sandy Caribbean', 'gulf of mexico', 'Hurricane Isaac', 'Hurricane tracker', 'Hurricane center', 'Hurricane Katrina', 'Hurricane Andrew', 'Hurricane wings', 'Hurricane names 2012', 'Hurricane information', 'Hurricane wiki', 'Hurricane today', 'Hurricane news', 'Hurricane articles']",0,bG1wAS97KnY
26,Hurricane Sandy: As It Happened,514204,Wall Street Journal,646,1295,123,"['hurricane sandy', 'hurricane sandy video', 'hurricane sandy new york', 'hurricane sandy new jersey', 'superstorm sandy', 'superstorm', 'hurricane', 'Chris Christie', 'Barack Obama', 'Mike Bloomberg', 'Mario Cuomo']",0,KeaG1jRLIBw
27,Time Lapse of Hurricane Sandy hitting New York City October 29th 2012,502114,Richard Shepherd,238,870,92,"['Sandy', '001']",0,OfnSIAVdfzU
28,2.5 hrs hurricane Sandy emergency responses,486856,EnjoyFirefighting - International Emergency Response Videos,408,1969,154,"['Hurricane', 'Sandy', 'MCI', 'Orkan', 'NYC', 'FDNY', 'NYPD', 'Police', 'Fire', 'Department', 'New', 'York', 'City', 'PAPD', 'Midtown', 'downtown', 'crane', 'collapse', 'fire', 'big response', 'responding', 'emergency', 'FD', 'PD', 'EMS', 'Ambulance', 'Engine', 'Tower', 'Ladder', 'Chicago', 'wail', 'Rumbler', 'car', 'cruiser', 'flood', 'KatS', 'katastrophenschutz', 'ELW 2', 'ELW 3', 'BF', 'Berufsfeuerwehr', 'feuerwehr', 'Rettungsdienst', 'Polizei', 'RTW', 'LF', 'TLF', 'DLK', 'Großalarm', 'Großeinsatz', 'Katastrophengebiet', 'MANV', 'Evakuierung', 'evacuation', 'NYU', 'medical', 'center', 'FuStW', 'Spezialeinheit', 'ESU', 'SWAT', 'Zivilstreife', 'unmarked', 'undercover']",0,o3VXh-6nY2Q
29,Reporters hang on for dear life in Hurricane Sandy,479400,CNN,264,787,66,"['CNN', 'News', 'CNN TV', 'The Situation Room', 'Sandy', 'hurricane', 'Hurricane Sandy', 'Hurricane', 'monsterstorm', 'New York Storm', 'NY Storm', 'NY', 'storm', 'flooding', 'floods']",0,bUX0yliXOR8
30,Hurricane Sandy UFO October 29th 2012,468257,UFO Activities,2,336,313,"['UFO', 'sky', 'chased', 'by', 'air', 'force', 'chase', 'crash', 'spotted', 'aerea', '51', 'fighter', 'jets', 'jet', 'f16', 'f18', 'f22', 'sighting', 'us', 'united', 'states', 'military', 'army', 'Unidentified', 'Flying', 'Object', 'Alien', 'Accident', 'banned', 'footage', '911', 'september', '11', 'terrorist', 'Guadalajara', 'mexico', 'netherlands', 'dutch', 'belgian', 'russia', 'russian', 'wikileaks', 'flying', 'saucer', 'space', 'Belgium', 'Holland', 'interview', 'ovni', 'crashes', 'crashed', 'abduction', 'nasa', 'anti', 'gravity', 'star', 'gunship', 'maya', 'avatar', 'cgi', 'huge', 'big', 'large', 'mothership', 'valentine', 'day', 'valentines']",0,uwQz5HCcftQ
31,Hurricane Sandy Waves Hitting Beachfront House,459775,Jeremy Sciarappa,201,831,91,"['\\hurricane sandy\\', 'hurricane', 'sandy', 'waves', '\\hurricane', 'waves\\', 'hurricane sandy', 'money', 'insurance', 'new jersey', 'hurricane sandy waves', 'hurricane sandy new jersey', 'home insurance']",0,uGTrGHND6bs
32,Dom Mazzetti vs. Hurricane Sandy,452686,DomMazzetti,609,4713,124,"['Dom Mazzetti', 'DomMazzetti', 'Dom', 'Mike and Gian', 'MikeandGian', 'hurricane sandy', 'new jersey', 'nj', 'jersey shore']",0,TCmVNe_r7Tw
33,Mayor Bloomberg Updates New Yorkers on City's Response to Hurricane Sandy,396240,mayorbloomberg,3,542,42,"['Mayor', 'Bloomberg', 'New', 'York', 'City', 'nyc', 'hurricane', 'sandy', 'evacuation', 'yt:stretch=4:3', 'emergency', 'response', 'Storm', 'Rain']",0,20HjI9UNPKA
