,Title,Views,Channel,Comment Count,Likes,Dislikes,Tags,Favourite Count,Video ID
264,Hurricane Matthew leaves hundreds dead in Haiti,12725,CNN,39,69,6,"['CNN', 'News', 'CNN TV', 'CNN Newsroom', 'default']",0,ZB8z800PeSc
266,Hurricane Matthew | DCP Vlog,12492,Kelly Shannon,18,125,3,"['DCP', 'Disney College Program', 'Disney', 'Hurricane Matthew', 'Fall 2016', 'Chatham', 'CP']",0,paYGkNFKs9Y
265,Hurricane Matthew reaches Florida's coast,12453,CNN,40,52,21,"['CNN', 'News', 'CNN TV', 'CNN Newsroom', 'default']",0,S2zaMRvZA50
267,Destructive winds as Hurricane Matthew hits Florida,12284,CBS This Morning,14,29,4,"['video', 'cbs', 'news', 'strassman', 'hurricane', 'matthew', 'daytona', 'beach', 'florida']",0,ivHikHEz4wI
268,Tracking Hurricane Matthew,12221,WPBF 25 News,11,41,1,"['Turks and Caicos', 'Hurricane Matthew', 'Jamaica', 'Haiti', 'South Florida', 'Forecast', 'weather', 'WPBF']",0,_GqcUtxiS-I
269,Hurricane Matthew strengthens to category 4 storm,12188,Fox News,20,52,6,"['Janice Dean', 'Disasters', 'Hurricanes Typhoons', 'Southeast', 'US Regions', 'Personality', 'Primary US', 'US', 'Fox News', 'News']",0,QwOSC8sunuA
270,"Hurricane Matthew - IR Satellite imagery (September 28-October 10, 2016)",12174,Force Thirteen,24,61,2,"['Hurricane Matthew', 'Hurricane', 'Hurricane Satellite']",0,Ci2X8nUcbqQ
271,"Hurricane Matthew -AFTERMATH- Palm Bay, FL Live Stream",12072,MikeTube,0,34,16,['__UNKNOWN__'],0,U03ZJEZ1fWY
272,Hurricane Matthew Latest Update,12038,Mario Ramil,16,210,5,['__UNKNOWN__'],0,x0zriIfAemo
273,"Hurricane Matthew to Become a Major Hurricane : Sep 29, 2016",11899,MeteoMark,20,26,4,"['weather', 'hurricane', 'hurricane Matthew', 'major hurricane', 'Matthew', 'tropical storm Matthew', 'tropical depression Matthew', 'tropical storm', 'tropical depression', 'storm', 'tropical update', 'Atlantic', 'North America', 'America', 'Gulf of Mexico', 'Cuba', 'Jamaica', 'Hispaniola', 'Haiti', 'Bahamas', 'Florida', 'East Coast', 'New York', 'Pennsylvania', 'New Jersey', 'Long Island', 'New England', 'Great Lakes', 'Erie', 'Ontario', 'Quebec', 'Canada', 'Ohio', 'Maryland', 'DC', 'North Carolina', 'Binghamton', 'Elmira', 'Scranton', 'Syracuse', 'Caribbean']",0,GAyXqMdAAp0
274,"Hurricane Matthew, Beaufort Country, SC Recovery",11897,AmericanAdvFam,2,47,2,['__UNKNOWN__'],0,sSPfLgnaXA8
275,Hurricane Matthew GFS & EUROPEAN Models 10022016 9am est,11884,Joe Cioffi,13,55,0,"['new york weather', 'long island weather', 'connecticut weather', 'new jersey weather', 'pennsylvania weather', 'joestradamus', 'weather', 'weather forecasts', 'hurricane matthew', 'hurricane warnings', 'bahamas', 'haiti', 'jamaica', 'us east coast', 'long range forecast', 'european model', 'gfs model']",0,WirAu4LCTPg
276,Fox Anchor Shep Smith Went Insane On Hurricane Matthew : You And Everyone You Know Are DEAD,11830,YouTube News,10,46,3,"['Fox Anchor Shep Smith Went Insane On Hurricane Matthew : You And Everyone You Know Are DEAD', ""'You and everyone you know are dead"", ""' Smith warns of Matthew"", ""Fox News Anchor Shepard Smith: 'You And Everyone You Know Are DEAD And Your Kids DIE Too"", ""Shepard Smith's Doomsday Hurricane Matthew Prediction""]",0,GdxTBbtWSJM
277,Haiti: Death toll soars as Haitians deal with Hurricane Matthew aftermath,11782,Ruptly,8,15,2,"['news', 'ruptly', 'Hurricane Matthew']",0,VihOqTlbDbk
278,What Made Hurricane Matthew So Strong,11675,Top Center,18,29,26,"['hurricane matthew', 'weather', 'hurricane', 'haiti', 'matthew', 'state', 'of', 'emergency', 'storm', 'jamaica', 'abc', 'news', 'world', 'Earth', 'Nasa', 'Space', 'Sun', 'Solar', 'Planet', 'Star', 'Stars', 'science', 'system', 'score', 'climate', 'change', 'chaos', 'United', 'cuba', 'island', 'video', 'flood', 'surge', 'wave', 'new', 'invest', 'cyclone', 'jet', 'wind', 'severe', 'record', 'forecast', 'landfall', 'update', 'pacific', 'coast', 'coastal', 'usa', 'America', 'north', 'east', 'west', 'south', 'Florida', 'Carolina', 'Georgia', 'Virginia', 'Jersey', 'York', 'shore']",0,16vd11N7l1I
279,Tracking Hurricane Matthew,11673,CBS New York,11,44,4,['CBS2 News At 5'],0,1bdIfyF7dDY
280,Weather Reporter Gets Hit With Debris During Hurricane Matthew,11617,Raja That!,11,31,5,"['lol', 'funny', 'haha', 'omg', 'reporter', 'weather', 'matthew', 'hurricane', 'florida', 'melbourne', 'cape canaveral', 'miami', 'orlando', 'jacksonville', 'gators', 'university', 'coco beach', 'typhoon', 'tornado', 'windy', 'stormy', 'thunderstorm', 'severe', 'high winds', 'water spout', 'flash flood', 'flooding', 'hail', 'strom', 'lightning', 'thunder', 'weather channel', 'kardashian', 'molinaro', 'kowalski', 'kanye', 'kylie']",0,9tQIqA5A034
282,Extreme GoPro footage showing peak of Hurricane Matthew's wrath in Florida,11432,AccuWeather,5,70,33,"['Matthew', 'Hurricane', 'Hurricane Matthew', 'storm', 'weather', 'florida', 'north carolina', 'storm surge', 'south carolina', 'flood', 'flooding', 'flash flood', 'extreme weather']",0,zVjqEBEFTow
281,"WEATHER WARFARE, HAARP, HAITI, KATRINA AND HURRICANE MATTHEW",11418,Bill Bunting,59,247,9,"['Bill Bunting', 'HAARP', 'geoengineering', 'weather warfare']",0,CIlqScGL8WE
283,"Hurricane Matthew, St Simons Island, GA. (2016 trailer)",11373,asparmann07,6,26,3,['__UNKNOWN__'],0,ZQlvIj5Mz3Y
284,Hurricane Matthew slams Haiti,11295,CBC News,0,43,9,"['CBC News', 'CBCNews', 'CBC broadcasting media', 'public broadcasting', 'news', 'Canadian News', 'Canadian Broadcasting Corportation (TV network)', 'CBC News Network', 'hurricane mathew', 'haiti', 'florida', 'weather', 'storm', 'hurricane']",0,6zlnU5AvAhE
285,"""And Your Kids Die Too""  Fox News Anchor on Hurricane Matthew",11072,Wanderlust,8,66,6,"['fox news', 'fox news anchor', 'hurricane matthew', 'hurricane matthew update', 'hurricane matthew live stream', 'hurricane matthew news', 'shep fox news', 'your kids die too', 'hurricane matthew florida', 'florida hurricane', 'hurricane matthew footage', 'hurricane matthew videos']",0,jYWAg0Up0xA
286,Hunting Island SC Hurricane Matthew Damage,11008,Robert Gecy,0,31,0,['__UNKNOWN__'],0,jIu6IedA_tw
287,Tropical Teeth - Collecting after Hermine and Hurricane Matthew,10878,blackriverfossils,72,193,1,"['Tropical Storm Hermine', 'Hurricane Matthew', 'shark teeth', 'fossils', 'fossil collecting', 'shark tooth', 'tooth hunting']",0,LG4H8XBMooI
288,"Hurricane Matthew hitting Haiti, Cuba",10756,WOOD TV8,5,18,2,['weather'],0,-0GqY_UoapA
289,"Raleigh, NC Extreme Flooding Hurricane Matthew - 10/8/2016",10483,StormChasingVideo,21,82,1,"['Hurricane Matthew', 'Raleigh', 'NC', 'North Carolina', 'flooding', 'flooded road', 'flood', 'stock footage', 'archive', 'storm chasers', 'chasing', 'underwater', 'cars', 'car', 'wreck', 'stalled', 'stall', 'crash', 'automobile', 'automobiles', 'truck', 'extreme driving', 'accidents', 'car crash', 'storms']",0,fi8Qm-MPL4E
290,"Cherry Grove Pier, North Myrtle Beach, SC, Before Hurricane Matthew 10/5/16",10442,Kirby King,6,23,0,"['Hurricane', 'Hurricane Matthew', 'Cherry Grove Pier', 'North Myrtle Beach', 'Pier', 'South Carolina']",0,ivZ-K40k04s
291,FedEx Planes Take Relief to Haiti After Hurricane Matthew,10011,FedEx,0,46,9,"['Hurricane Matthew', 'Haiti', '757', 'Weather', 'Relief', 'Disaster', 'Direct Relief', 'Heart to Heart', 'International Medical Corps']",0,znoQA-sw3P0
292,Ep 01- HURRICANE MATTHEW SWELL PUERTO RICO,9861,Kenny Krowel,23,71,6,"['gopro', 'goprohero3+black', 'surf photography', 'surfing', 'surfer', 'surf', 'swell', 'hurricane matthew', 'hurricane nicole', 'slabs', 'waves', 'barrels', 'puerto rico', 'caribbean', 'eastern surf', 'esm', 'brian toth', 'dylan graves', 'damien hobgood', 'balaram stack', 'leif engstrom', 'marley puglielli', 'ricardo delgado', 'canon', 'dslr', 'water photography', 'water housing', 'vlog', 'fishey', 'tokina 10-17', 'spl water housings']",0,-sdlJD18c9k
293,"Hurricane Matthew in North Myrtle Beach Oct 8, 2016 at 2:15 pm",9775,Antonel Neculai,6,14,1,['__UNKNOWN__'],0,SCJS6lEi99c
294,"10-6-16 Cocoa Beach, FL Hurricane Matthew Effects/Power Flashes",9633,Live Storms Media,3,21,4,"['tropical', 'tropics', 'tropical storm', 'weather', 'rainfall', 'raining', 'extreme weather', 'storms', 'severe weather', 'rain', 'wind', 'windy', 'LSM', 'LSN', 'Live Storms Media', 'LSMwx', 'Cocoa Beach', 'Aaron Rigsby', 'Hurricane Matthew', 'Power Flashes', 'storm', 'damage', 'damages', 'damaged', 'storm damage', 'debris', 'beach', 'sand', 'ocean', 'water', 'roads', 'palms', 'trees', 'waves', 'pier', 'island', 'coastal']",0,GYHBY3rLaSY
296,"Hurricane Matthew hits Fripp Island, SC",9600,Sven Anderson,5,29,0,"['Hurricane', 'huricane', 'fripp', 'island', 'beaufort', 'hilton head', 'south', 'north', 'carolina', 'georgia', 'damage', 'storm', 'wind', 'flooding', 'surge', 'danger', 'evacuation', 'national guard', 'police', 'bridge', 'Bluffton', 'Myrtle Beach', 'Tybee', 'Kiwa', 'florida', 'SC Spearo', 'Spearo', 'weather', 'tornado', 'matthew', 'matt', 'nicole', 'tropical', 'boat', 'inlet', 'iphone', 'POA', 'FI POA', 'NALU', 'Boat house', 'Bonito', 'Frippin', 'Sandbar', 'St Helena']",0,HQwCp3TWoPo
295,Storm surge from Hurricane Matthew slams into Palm Coast home,9595,ABC Action News,5,12,2,"['News', 'ABC News', 'ABC Action news', 'Local News', 'distributable']",0,3By6fXlJMf8
297,Florida braces for Hurricane Matthew impact,9567,CBS News,3,22,1,"['video', 'live streaming', 'live video', 'cbsn', 'Hurricane Matthew', 'Matthew', 'Hurricane', 'Caribbean', 'Category 5', 'Weather', 'Extreme Weather', 'Climate Change']",0,fHMP7jkmY6k
298,Hurricane Mathew Surfing - Florida 2016,9565,SurfAllDayA1A,24,38,4,"['surfing in florida', 'jonathan wallhauser', 'surf video', 'surfing video', 'florida surf', 'kelly slater', 'cj hobgood', 'flo motion', 'a3', 'team rider', 'grom', 'hurricane mathew']",0,5X-aruKP0vI
299,How Hurricane Matthew has Impacted Kingston Jamaica 2016,9477,Social Media Tech Tv,7,21,0,['#Matthew #hurricane #impact #update #latest #kingston #Jamaica'],0,NtvxgoAQgn4
300,Hurricane Matthew rips off the roof of a house in the Bahamas as it makes its way to Florida,9317,Daily Mail,1,10,0,"['hurricane', 'matthew', 'hurricane matthew', 'wind', 'roof', 'rain', 'tornado', 'bahamas', 'house', 'home', 'rip', 'ripped', 'swept', 'east coast', 'east', 'coast', 'florida', 'america', 'flee', 'evacuate', 'roofs', 'rooves']",0,6oAJQaFOjdw
301,South Carolina Prepares for Hurricane Matthew,9222,ABC News,16,41,4,"['South', 'Carolina', 'hurricane', 'Matthew', 'storm', 'Florida', 'warnings', 'evacuations', 'Category', 'Caribbean', 'power', 'emergency']",0,YLC174lwsuY
303,North Carolina Flooding Continues After Hurricane Matthew,8803,ABC News,11,36,1,"['flood', 'destruction', 'evacuations', 'devastation', 'North', 'Carolina', 'South', 'Hurricane', 'Matthew']",0,dGZiFKInsZA
302,"Hurricane Matthew conditions in New Smyrna Beach, Florida | Oct 7, 2016",8771,Breaking Disaster,6,18,0,"['New Smyrna Beach', 'florida', 'weather', 'rain', 'disaster', 'tornado', 'matthew', 'hurricane', 'storm', 'gust', 'wave', 'surge', 'battering']",0,a_tHCkzu7mc
304,Devastating flooding in St. Augustine during Hurricane Matthew,8716,WSB-TV,4,16,1,"['WSB-TV', 'Channel', 'flooding', 'storm surge', 'st. augustine', 'florida', 'hurricane matthew']",0,3-5401OSWj4
305,Hurricane Matthew LF - with original storm alert music,8700,Intellistar1038,22,55,3,"['Intellistar', 'Intellistar 2 XD', 'Local on the 8s', 'The Weather Channel', 'TWC', 'Hurricane', 'Hurricane Matthew', 'Storm Alert']",0,Z4vxa5V-bS8
306,Hurricane Matthew 2016 Radar Loop,8521,ron murphy,7,20,1,"['hurricane', 'matthew', 'tropics']",0,uP9CzoB73Gg
307,Best sign language interpreter ever! - Hurricane Matthew,8506,John Schroter,2,35,15,['__UNKNOWN__'],0,5lmX6GbMavQ
308,Jamaica Vs Hurricane Matthew MUST WATCH Lol,8435,Amari Deraisx,7,106,5,"['Hurricane matthew', 'jamaica', 'storm', 'category 3', 'category 4', 'news', 'alerts']",0,Bhw2Bm309Ps
309,Hurricane Matthew Hitting Florida coastline Raw Footage #Pray4Florida,8365,Cen,3,26,3,"['Hurricane Matthew', 'hurricane Matthew', 'hurricane', 'Hurricane', '2016 hurricane', '2016', 'Matthew', 'matthew hurricane', 'Matthew hurricane', 'matthew live feed', 'Matthew live feed', 'matthew video', 'matthew', 'florida', 'Florida', 'orlando', 'Orlando', 'disneyworld closed', 'Disneyworld closed', 'disney world closed', 'walt disney world closed', 'universal studios', 'georgia', 'Georgia', 'South Carolina', 'south carolina', 'sea world', 'closed', 'storm', 'video', 'florida hurricane']",0,kKz8xUFsc54
312,"Aftermath of Hurricane Matthew at Palmetto Bay Marina Hilton Head Island, SC",8339,richie bohrer,1,17,0,"['Drone', 'Drones', 'Droner', 'Droning', 'Island Life', 'Boat', 'Boats', 'Harbor', 'Marina', 'Docks', 'Pier', 'Hilton Head Island', 'South Carolina', 'SC', 'Island', 'Sailboats', 'Hurricane Matthew', 'Matthew', 'Aftermath', 'Aerial View', 'Aerial Video', 'Aerial Photography', 'DJI', 'Phantom', 'Phantom 3', 'DJI Phantom 3', 'Ocean', 'Water', 'Hurricane', 'Hurricanes']",0,AUSxyYMP6rA
310,"Virginia Beach, Hurricane Matthew Flooding - 10/8/2016",8337,StormChasingVideo,12,68,2,"['Myrtle Beach', 'South Carolina', 'Wrightsville Beach', 'North Carolina', 'Hurricane Matthew', 'Hurricane Chasing', 'flooding', 'flooded road', 'flood', 'stock footage', 'archive', 'storm chasers', 'chasing', 'underwater', 'cars', 'car', 'wreck', 'stalled', 'stall', 'crash', 'automobile', 'automobiles', 'truck', 'extreme driving', 'accidents', 'car crash', 'storms']",0,zaHxoviXhzU
311,Weather Channel's Sam Champion on Hurricane Matthew damage,8282,CBS News,2,27,5,"['video', 'live streaming', 'live video', 'cbsn', 'hurricane', 'matthew', 'florida', 'storm']",0,6qS5d7zUHHY
313,"10/6/16: Universal Studios Orlando hurricane Matthew preparations, plus Citywalk and a little E.T",8209,OrlanDave,15,44,7,"['huricane', 'orlando', 'park', 'matt', 'flags', 'extra terresterial', 'post', 'after', 'halloween horor nights', 'empty', 'shut down', 'abandoned']",0,xbr0dYs9ez4
315,Walt Disney World with 4 and 5 yr olds and Hurricane Matthew (Oct 2016),8171,Amy F,9,34,3,"['Hurricane Matthew', 'Hurricane', 'Disney', 'All Star Music', 'Walt Disney World', 'Magic Kingdom', 'Star Wars', 'Epcot', 'Jedi Training', 'Hollywood Studios']",0,Pdok5EEjV_g
314,GPM Captures Hurricane Matthew Before Haiti Landfall,8099,NASA Video,0,31,2,"['nasa', 'GPM', 'Hurricane Matthew', 'Global Precipitation Measurement', 'Goddard', 'Ryan Fitzgibbons', 'Alex Kekesi']",0,B-EoldIqRnc
316,Breaking: Hurricane Matthew a CAT 5 / 137kt-923mb / Florida impact,7840,MrMBB333,37,153,4,"['hurricane', 'matthew', 'CAT4', 'storm', 'dangerous', 'unimaginable', 'florida', 'rain', 'flood', 'disaster', 'devistaion', 'CAT5', 'major', 'haiti', 'jamaica', 'cuba', 'guantanamo', 'bay', '#Matthew', '#haiti']",0,5zMwM4NvtQY
317,Hurricane Matthew tears up America's Atlantic coast,7833,euronews (in English),0,10,0,"['euronews', 'world', 'Haiti', 'Hurricanes', 'USA', 'Florida']",0,GhdXdehxDcA
318,Hurricane Matthew - Aruba,7376,Ras J,2,10,1,"['Hurricane', 'Matthew', 'Aruba']",0,-CXyKLdTEsU
319,"Hurricane Matthew slams Cuba, moves towards US",7363,Fox News,24,22,0,"['Janice Dean', 'Disasters', 'Hurricanes Typhoons', 'Personality', 'Primary World', 'Weather', 'World', 'Fox News', 'News']",0,OKJ3TwFmtcQ
321,"HURRICANE MATTHEW DIRE WARNING - Florida Gov Tells People To GET OUT NOW, EVACUATE NOW",7296,Elite NWO Agenda,28,59,4,"['Hurricane', 'Hurricane Matthew', 'wind', 'speed', 'weather', 'extreme weather', 'extreme', 'survival', 'evacuation', 'storm', 'evacuate', 'rain', 'flooding', 'home insurance', 'insurance', 'flood', 'florida', 'u.s.', 'usa', 'america', 'united states', 'emergency', 'survival food', 'food storage', 'prepare', 'prepper', 'east coast', 'supplies', 'aid', 'miami', 'power', 'control', 'strength', 'news', 'media', 'entertainment', 'community', 'elite nwo agenda', 'tropical', 'season', 'home', 'safe', 'safety', 'destruction', 'life']",0,hMgVPN1EVZQ
320,Hurricane Matthew - The Morrisville flood,7295,CBC NL - Newfoundland and Labrador,0,4,1,"['Newfoundland', 'Labrador', 'CBCNL', 'Hurricane Matthew', 'flooding', 'Morrisville', 'weather', 'NLWX']",0,tX6H6AtpOps
322,Hurricane Matthew 2016 Daytona Beach Pier Joe's Crab Shack,7178,Mike Miller,7,16,2,"['Hurricane Matthew', '2016', 'Daytona Beach', ""Joe's Crab Shack"", 'Daytona Beach Pier']",0,bo5i3eEhViA
323,Hurricane Matthew: Savannah's River Street,7114,FOX 5 Atlanta,0,8,2,['__UNKNOWN__'],0,JW2fGjlM9PU
